,T (K),U (eV),F (eV),S (eV/K)
1113,1413.0,-0.0,-0.32133932384675856,0.00022741636507203622
1114,1414.0,-5.684341886080802e-14,-0.3215667402118306,0.00022741636507203622
1115,1415.0,-0.0,-0.32179415657690263,0.00022741636507200846
1116,1416.0,-0.0,-0.32202157294197464,0.00022741636507200846
1117,1417.0,-5.684341886080802e-14,-0.32224898930704665,0.00022741636507200846
1118,1418.0,2.842170943040401e-14,-0.32247640567211866,0.00022741636507203622
1119,1419.0,-0.0,-0.3227038220371907,0.00022741636507200846
1120,1420.0,-0.0,-0.3229312384022627,0.0002274163650719807
1121,1421.0,-0.0,-0.3231586547673347,0.00022741636507203622
1122,1422.0,-0.0,-0.32338607113240675,0.00022741636507203622
1123,1423.0,-0.0,-0.32361348749747876,0.00022741636507200846
1124,1424.0,-5.684341886080802e-14,-0.32384090386255077,0.00022741636507200846
1125,1425.0,-0.0,-0.3240683202276228,0.00022741636507200846
1126,1426.0,-2.842170943040401e-14,-0.3242957365926948,0.00022741636507203622
1127,1427.0,-2.842170943040401e-14,-0.32452315295776685,0.00022741636507203622
1128,1428.0,-0.0,-0.32475056932283886,0.00022741636507200846
1129,1429.0,-2.842170943040401e-14,-0.32497798568791086,0.00022741636507200846
1130,1430.0,-2.842170943040401e-14,-0.3252054020529829,0.00022741636507200846
1131,1431.0,-0.0,-0.3254328184180549,0.00022741636507200846
1132,1432.0,-2.842170943040401e-14,-0.3256602347831269,0.00022741636507200846
1133,1433.0,-0.0,-0.3258876511481989,0.00022741636507200846
1134,1434.0,-2.842170943040401e-14,-0.3261150675132709,0.00022741636507203622
1135,1435.0,-5.684341886080802e-14,-0.32634248387834297,0.00022741636507203622
1136,1436.0,-0.0,-0.326569900243415,0.00022741636507200846
1137,1437.0,-0.0,-0.326797316608487,0.00022741636507200846
1138,1438.0,2.842170943040401e-14,-0.327024732973559,0.00022741636507200846
1139,1439.0,5.684341886080802e-14,-0.327252149338631,0.00022741636507203622
1140,1440.0,-2.842170943040401e-14,-0.32747956570370307,0.00022741636507200846
1141,1441.0,-2.842170943040401e-14,-0.327706982068775,0.0002274163650719807
1142,1442.0,-0.0,-0.32793439843384703,0.00022741636507200846
1143,1443.0,-0.0,-0.32816181479891904,0.00022741636507203622
1144,1444.0,2.842170943040401e-14,-0.3283892311639911,0.00022741636507203622
1145,1445.0,5.684341886080802e-14,-0.3286166475290631,0.00022741636507200846
1146,1446.0,2.842170943040401e-14,-0.3288440638941351,0.00022741636507200846
1147,1447.0,-2.842170943040401e-14,-0.3290714802592071,0.00022741636507200846
1148,1448.0,-2.842170943040401e-14,-0.32929889662427914,0.00022741636507203622
1149,1449.0,-0.0,-0.3295263129893512,0.00022741636507203622
1150,1450.0,-2.842170943040401e-14,-0.3297537293544232,0.0002274163650719807
1151,1451.0,2.842170943040401e-14,-0.32998114571949516,0.00022741636507200846
1152,1452.0,-0.0,-0.3302085620845672,0.00022741636507203622
1153,1453.0,-2.842170943040401e-14,-0.33043597844963923,0.00022741636507200846
1154,1454.0,5.684341886080802e-14,-0.33066339481471124,0.00022741636507200846
1155,1455.0,2.842170943040401e-14,-0.33089081117978325,0.00022741636507200846
1156,1456.0,-0.0,-0.33111822754485526,0.00022741636507203622
1157,1457.0,-0.0,-0.3313456439099273,0.00022741636507203622
1158,1458.0,-0.0,-0.33157306027499933,0.00022741636507200846
1159,1459.0,-0.0,-0.33180047664007134,0.00022741636507200846
1160,1460.0,-0.0,-0.33202789300514335,0.00022741636507200846
1161,1461.0,-0.0,-0.33225530937021536,0.00022741636507203622
1162,1462.0,-0.0,-0.3324827257352874,0.00022741636507203622
1163,1463.0,-5.684341886080802e-14,-0.33271014210035943,0.00022741636507200846
1164,1464.0,-0.0,-0.33293755846543144,0.00022741636507200846
1165,1465.0,-0.0,-0.33316497483050345,0.00022741636507200846
1166,1466.0,-2.842170943040401e-14,-0.33339239119557545,0.00022741636507203622
1167,1467.0,-0.0,-0.3336198075606475,0.0002274163650719807
1168,1468.0,-2.842170943040401e-14,-0.3338472239257194,0.0002274163650719807
1169,1469.0,-5.684341886080802e-14,-0.3340746402907915,0.00022741636507203622
1170,1470.0,-2.842170943040401e-14,-0.3343020566558635,0.00022741636507200846
1171,1471.0,-0.0,-0.3345294730209355,0.00022741636507200846
1172,1472.0,-0.0,-0.3347568893860075,0.00022741636507200846
1173,1473.0,-2.842170943040401e-14,-0.3349843057510795,0.00022741636507203622
1174,1474.0,-2.842170943040401e-14,-0.3352117221161516,0.00022741636507203622
1175,1475.0,-0.0,-0.3354391384812236,0.00022741636507200846
1176,1476.0,2.842170943040401e-14,-0.3356665548462956,0.00022741636507200846
1177,1477.0,-2.842170943040401e-14,-0.3358939712113676,0.00022741636507200846
1178,1478.0,-5.684341886080802e-14,-0.3361213875764396,0.00022741636507203622
1179,1479.0,-2.842170943040401e-14,-0.3363488039415117,0.00022741636507203622
1180,1480.0,-0.0,-0.3365762203065837,0.00022741636507200846
1181,1481.0,2.842170943040401e-14,-0.3368036366716557,0.00022741636507200846
1182,1482.0,-0.0,-0.3370310530367277,0.00022741636507200846
1183,1483.0,2.842170943040401e-14,-0.3372584694017997,0.00022741636507203622
1184,1484.0,-0.0,-0.3374858857668718,0.00022741636507203622
1185,1485.0,-2.842170943040401e-14,-0.3377133021319438,0.00022741636507200846
1186,1486.0,-0.0,-0.3379407184970158,0.00022741636507200846
1187,1487.0,-0.0,-0.3381681348620878,0.00022741636507200846
1188,1488.0,2.842170943040401e-14,-0.3383955512271598,0.0002274163650719807
1189,1489.0,-0.0,-0.33862296759223176,0.0002274163650719807
1190,1490.0,2.842170943040401e-14,-0.33885038395730377,0.00022741636507203622
1191,1491.0,-0.0,-0.33907780032237583,0.00022741636507203622
1192,1492.0,-2.842170943040401e-14,-0.33930521668744784,0.00022741636507200846
1193,1493.0,-2.842170943040401e-14,-0.33953263305251985,0.00022741636507200846
1194,1494.0,2.842170943040401e-14,-0.33976004941759186,0.00022741636507200846
1195,1495.0,-0.0,-0.33998746578266387,0.00022741636507203622
1196,1496.0,-2.842170943040401e-14,-0.34021488214773593,0.00022741636507203622
1197,1497.0,-0.0,-0.34044229851280794,0.00022741636507200846
1198,1498.0,-0.0,-0.34066971487787995,0.00022741636507200846
1199,1499.0,-8.526512829121202e-14,-0.34089713124295196,0.00022741636507200846
1200,1500.0,-0.0,-0.34112454760802396,0.00022741636507203622
1201,1501.0,-0.0,-0.34135196397309603,0.00022741636507203622
1202,1502.0,-5.684341886080802e-14,-0.34157938033816804,0.00022741636507200846
1203,1503.0,-0.0,-0.34180679670324005,0.00022741636507200846
1204,1504.0,-0.0,-0.34203421306831205,0.00022741636507200846
1205,1505.0,-0.0,-0.34226162943338406,0.00022741636507203622
1206,1506.0,-0.0,-0.3424890457984561,0.00022741636507203622
1207,1507.0,5.684341886080802e-14,-0.34271646216352813,0.00022741636507200846
1208,1508.0,-0.0,-0.34294387852860014,0.00022741636507200846
1209,1509.0,-0.0,-0.34317129489367215,0.0002274163650719807
1210,1510.0,-5.684341886080802e-14,-0.3433987112587441,0.0002274163650719807
1211,1511.0,-0.0,-0.3436261276238161,0.00022741636507203622
1212,1512.0,5.684341886080802e-14,-0.3438535439888882,0.00022741636507203622
1213,1513.0,-5.684341886080802e-14,-0.3440809603539602,0.00022741636507200846
1214,1514.0,5.684341886080802e-14,-0.3443083767190322,0.00022741636507200846
1215,1515.0,-0.0,-0.3445357930841042,0.00022741636507200846
1216,1516.0,-0.0,-0.3447632094491762,0.00022741636507203622
1217,1517.0,-0.0,-0.3449906258142483,0.00022741636507203622
1218,1518.0,-5.684341886080802e-14,-0.3452180421793203,0.00022741636507200846
1219,1519.0,-0.0,-0.3454454585443923,0.00022741636507200846
1220,1520.0,-0.0,-0.3456728749094643,0.00022741636507200846
1221,1521.0,-0.0,-0.3459002912745363,0.00022741636507200846
1222,1522.0,-0.0,-0.3461277076396083,0.00022741636507203622
1223,1523.0,5.684341886080802e-14,-0.3463551240046804,0.00022741636507203622
